"","1","2","3","4","5","6","7","8","Gene"
"466",0,0,0,0,0,0,0,0,"4933409K07Rik"
"467",1,0,0,0,0,0,0,3,"4933411K20Rik"
"468",0,0,0,0,0,1,0,0,"4933421E11Rik"
"469",3,4,1,0,0,4,4,1,"4933424B01Rik"
"470",10,2,4,8,1,0,1,1,"4933426M11Rik"
"471",2,0,0,0,0,2,0,0,"4933427D14Rik"
"472",1,2,4,0,2,2,2,3,"4933431E20Rik"
"473",5,3,0,0,2,0,0,3,"4933433P14Rik"
"474",4,1,2,1,3,4,6,4,"4933434E20Rik"
"475",2,0,0,0,0,5,4,1,"4933439C10Rik"
"476",0,0,3,0,1,2,1,2,"4933439F18Rik"
"477",0,0,0,0,0,0,0,0,"5031414D18Rik"
"478",0,2,3,2,0,1,1,1,"5031425E22Rik"
"479",4,0,0,0,0,0,2,0,"5031434O11Rik"
"480",3,2,9,3,14,4,3,9,"5031439G07Rik"
"481",2,5,2,3,0,8,5,10,"5033414D02Rik"
"482",2,2,0,0,1,0,0,2,"5133401N09Rik"
"483",0,0,0,0,0,15,0,1,"5330417C22Rik"
"484",0,0,0,0,3,3,0,1,"5330426P16Rik"
"485",1,0,0,0,0,0,0,0,"5330437I02Rik"
"486",0,0,0,0,0,0,0,1,"5430405G05Rik"
"487",0,0,0,0,0,0,0,0,"5430405H02Rik"
"488",0,3,0,0,0,0,0,0,"5430407P10Rik"
"489",0,0,1,0,0,1,1,0,"5430411K18Rik"
"490",5,3,1,0,0,10,4,1,"5430416N02Rik"
"491",1,0,0,0,0,1,1,1,"5430417L22Rik"
"492",0,0,1,0,5,0,0,2,"5430435G22Rik"
"493",2,4,1,6,3,1,8,0,"5430437P03Rik"
"494",0,0,0,0,0,0,2,0,"5530601H04Rik"
"495",10,2,11,1,19,11,7,14,"5730403B10Rik"
"496",0,0,3,0,1,4,1,4,"5730409E04Rik"
"497",7,0,1,0,0,1,1,10,"5730419I09Rik"
"498",1,6,7,5,9,11,12,8,"5730437N04Rik"
"499",0,0,0,0,0,1,0,1,"5730455O13Rik"
"500",1,0,3,0,0,0,0,1,"5730455P16Rik"
"501",2,1,8,0,6,10,22,11,"5730469M10Rik"
"502",6,2,3,0,4,3,2,4,"5730494M16Rik"
"503",0,1,2,2,2,0,1,0,"5730494N06Rik"
"504",0,3,1,0,1,0,1,0,"5730508B09Rik"
"505",0,0,0,0,0,0,0,0,"5730522E02Rik"
"506",5,0,0,0,2,3,3,0,"5730528L13Rik"
"507",0,0,9,0,0,0,7,3,"5730559C18Rik"
"508",0,0,0,0,0,0,0,0,"5830417I10Rik"
"509",0,0,0,0,0,2,0,1,"5830418K08Rik"
"510",4,0,0,0,0,0,0,3,"5830433M19Rik"
"511",1,0,0,0,0,1,0,0,"5930412G12Rik"
"512",1,0,1,0,1,4,3,3,"5930416I19Rik"
"513",1,1,3,0,4,2,2,5,"5930434B04Rik"
"514",0,0,3,0,0,1,1,0,"6030405A18Rik"
"515",0,0,2,0,0,3,0,10,"6030419C18Rik"
"516",0,0,0,0,0,0,0,0,"6030429G01Rik"
"517",0,1,0,0,0,0,1,1,"6030446N20Rik"
"518",2,1,2,0,0,0,1,0,"6030458C11Rik"
"519",0,0,0,2,0,0,0,0,"6030468B19Rik"
"520",0,0,0,0,0,4,0,0,"6230409E13Rik"
"521",0,1,0,6,0,1,0,0,"6230427J02Rik"
"522",0,0,0,0,0,0,2,2,"6330403A02Rik"
"523",14,0,5,0,0,36,10,12,"6330403K07Rik"
"524",0,0,0,0,0,0,0,0,"6330406I15Rik"
"525",1,0,0,0,0,4,2,2,"6330407J23Rik"
"526",0,0,0,0,0,0,0,0,"6330408A02Rik"
"527",0,0,0,1,1,4,2,5,"6330409N04Rik"
"528",0,0,3,2,1,0,0,0,"6330416G13Rik"
"529",0,0,0,0,0,6,0,0,"6330439K17Rik"
"530",0,0,0,0,4,6,1,2,"6330503K22Rik"
"531",0,0,0,0,0,0,0,0,"6330512M04Rik"
"532",0,0,0,0,0,2,0,1,"6330527O06Rik"
"533",1,0,0,0,0,0,0,0,"6330549D23Rik"
"534",1,2,3,2,5,0,2,7,"6330578E17Rik"
"535",7,1,0,2,0,17,5,14,"6430527G18Rik"
"536",2,0,0,1,1,9,1,7,"6430548M08Rik"
"537",0,0,0,0,0,7,0,0,"6430571L13Rik"
"538",2,0,0,0,0,0,0,1,"6430573F11Rik"
"539",0,0,0,0,0,3,0,12,"6430598A04Rik"
"540",0,0,0,0,0,1,9,6,"6430704M03Rik"
"541",0,0,0,0,0,0,1,0,"6430706D22Rik"
"542",0,0,0,0,0,0,0,0,"6530401N04Rik"
"543",1,0,1,0,0,5,1,0,"6530402F18Rik"
"544",0,0,0,0,0,0,0,0,"6530411M01Rik"
"545",3,0,0,0,0,2,5,5,"6530418L21Rik"
"546",3,1,7,0,0,4,2,6,"6720401G13Rik"
"547",6,17,13,32,14,26,8,31,"6720456B07Rik"
"548",2,2,1,0,0,0,3,0,"6720456H20Rik"
"549",0,1,0,0,0,0,4,1,"6720463M24Rik"
"550",23,1,0,0,1,1,2,4,"6820431F20Rik"
"551",1,0,1,0,0,0,3,2,"8030462N17Rik"
"552",0,0,1,1,0,0,3,0,"8430406I07Rik"
"553",0,14,0,0,0,0,0,0,"8430408G22Rik"
"554",4,0,1,3,0,0,1,5,"8430410A17Rik"
"555",1,1,1,0,1,1,1,5,"8430410K20Rik"
"556",3,0,4,0,6,4,15,11,"8430419L09Rik"
"557",2,2,0,0,1,2,8,1,"8430427H17Rik"
"558",10,2,1,0,0,1,3,0,"9030025P20Rik"
"559",0,0,0,0,0,0,0,0,"9030224M15Rik"
"560",0,0,0,0,0,4,0,0,"9030418K01Rik"
"561",0,0,0,0,0,3,0,8,"9030425E11Rik"
"562",0,0,0,4,0,0,0,0,"9030617O03Rik"
"563",10,2,3,13,4,4,12,2,"9030624J02Rik"
"564",4,0,0,4,0,0,3,2,"9030625A04Rik"
"565",2,0,2,1,0,3,1,2,"9130011E15Rik"
"566",4,26,3,3,2,4,5,6,"9130011J15Rik"
"567",0,0,0,0,0,0,0,1,"9130024F11Rik"
"568",1,4,0,5,1,6,1,3,"9130401M01Rik"
"569",2,0,0,0,0,0,0,6,"9230110C19Rik"
"570",0,0,0,0,0,5,1,0,"9330151L19Rik"
"571",2,0,1,0,0,1,3,2,"9330159F19Rik"
"572",0,0,2,0,0,2,0,1,"9330182L06Rik"
"573",1,0,4,0,0,0,0,0,"9430008C03Rik"
"574",3,0,0,1,2,3,0,0,"9430015G10Rik"
"575",6,2,1,4,1,4,0,2,"9430016H08Rik"
"576",1,25,3,0,4,0,2,4,"9430020K01Rik"
"577",8,2,4,5,2,5,2,4,"9430023L20Rik"
"578",0,0,0,0,0,0,0,0,"9430031J16Rik"
"579",4,0,0,0,0,0,0,0,"9430038I01Rik"
"580",0,0,0,0,0,0,0,0,"9430041J12Rik"
"581",6,16,17,7,17,15,14,7,"9530068E07Rik"
"582",0,0,0,0,0,11,2,1,"9530077C05Rik"
"583",6,0,0,0,0,1,3,6,"9530082P21Rik"
"584",0,0,18,0,9,0,0,0,"9630013A20Rik"
"585",0,0,0,0,0,0,0,0,"9630033F20Rik"
"586",0,2,13,4,4,3,4,5,"9830001H06Rik"
"587",0,0,0,0,0,0,0,0,"9930012K11Rik"
"588",0,0,0,0,0,0,5,3,"9930013L23Rik"
"589",0,0,0,0,0,0,0,0,"9930021D14Rik"
"590",3,1,0,0,0,1,2,1,"9930021J03Rik"
"591",2,0,1,0,0,3,0,0,"9930104L06Rik"
"592",0,0,0,0,2,2,0,5,"A030009H04Rik"
"593",0,0,0,0,0,0,0,1,"A130010J15Rik"
"594",10,10,0,0,0,0,1,3,"A130022J15Rik"
"595",10,0,1,0,1,0,6,0,"A230046K03Rik"
"596",0,0,1,1,0,4,2,2,"A230050P20Rik"
"597",3,0,0,0,0,2,0,0,"A230051G13Rik"
"598",1,0,0,0,0,5,0,1,"A230057D06Rik"
"599",0,0,0,0,0,3,5,1,"A230072C01Rik"
"600",0,0,0,0,0,0,0,0,"A230073K19Rik"
"601",0,0,0,0,0,0,0,0,"A230077H06Rik"
"602",0,2,0,1,0,0,3,2,"A2ld1"
"603",1,0,0,0,0,0,0,1,"A2m"
"604",0,0,0,0,0,0,0,0,"A330021E22Rik"
"605",0,0,0,0,0,0,0,0,"A330023F24Rik"
"606",0,0,0,0,0,0,1,0,"A330049M08Rik"
"607",1,0,0,0,0,0,0,0,"A330076H08Rik"
"608",3,0,0,2,2,0,1,2,"A430005L14Rik"
"609",6,0,0,0,0,0,2,0,"A430033K04Rik"
"610",0,0,0,0,0,0,0,0,"A430035B10Rik"
"611",1,0,0,0,0,0,0,0,"A430105I19Rik"
"612",0,0,0,0,0,0,0,0,"A430107P09Rik"
"613",0,0,0,0,0,0,0,0,"A430110N23Rik"
"614",1,0,0,0,0,0,0,0,"A530054K11Rik"
"615",0,0,0,0,0,0,0,1,"A530058N18Rik"
"616",0,0,0,0,0,0,0,0,"A630001G21Rik"
"617",1,0,0,0,0,0,0,0,"A630007B06Rik"
"618",0,0,0,0,0,0,0,0,"A630033H20Rik"
"619",0,0,0,0,0,0,0,1,"A630072M18Rik"
"620",2,0,0,0,0,0,0,1,"A730008H23Rik"
"621",2,0,1,3,1,2,0,1,"A730011L01Rik"
"622",1,0,2,0,0,6,7,1,"A730017C20Rik"
"623",1,0,0,0,0,0,0,0,"A730056A06Rik"
"624",6,0,2,1,1,5,1,1,"A730098P11Rik"
"625",0,0,0,0,0,0,0,0,"A830007P12Rik"
"626",1,0,2,0,0,1,1,2,"A830010M20Rik"
"627",0,0,0,0,0,1,0,1,"A830018L16Rik"
"628",2,0,0,0,0,1,0,0,"A830080D01Rik"
"629",0,0,0,0,0,1,0,0,"A830082N09Rik"
"630",3,0,0,0,0,0,1,0,"A830093I24Rik"
"631",2,1,0,0,0,0,1,0,"A930001N09Rik"
"632",0,0,0,0,0,0,0,0,"A930003O13Rik"
"633",0,1,0,0,1,1,2,1,"A930005H10Rik"
"634",0,0,0,0,0,0,0,0,"A930005I04Rik"
"635",0,0,0,0,0,7,0,0,"A930011O12Rik"
"636",2,0,0,0,0,1,1,0,"A930013F10Rik"
"637",0,1,1,0,0,1,1,1,"A930015D03Rik"
"638",0,0,0,0,0,0,0,0,"A930017M01Rik"
"639",0,2,0,0,0,53,0,4,"A930038C07Rik"
"640",0,0,0,0,0,0,0,0,"AA387883"
"641",0,0,0,0,0,1,0,0,"AA415398"
"642",0,0,0,0,0,3,0,0,"AA465934"
"643",0,0,0,0,0,0,0,0,"AA474331"
"644",0,0,1,1,0,1,0,2,"AA960436"
"645",0,0,0,0,0,0,0,0,"AA986860"
"646",0,0,0,0,0,0,0,0,"AB124611"
"647",0,0,0,39,0,0,1,0,"AF251705"
"648",0,0,0,0,0,0,0,1,"AI118078"
"649",4,2,0,1,0,3,4,1,"AI314180"
"650",0,1,1,0,0,0,2,4,"AI314976"
"651",0,2,3,4,0,10,1,0,"AI316807"
"652",4,1,6,3,6,8,4,1,"AI413582"
"653",0,0,2,0,0,1,0,0,"AI414108"
"654",0,0,0,0,0,0,0,0,"AI429214"
"655",0,0,0,0,0,0,0,0,"AI450353"
"656",3,1,4,0,2,1,1,0,"AI462493"
"657",18,0,1,0,1,2,1,2,"AI464131"
"658",0,0,0,0,0,0,0,0,"AI467606"
"659",1,1,2,1,1,1,0,0,"AI480653"
"660",0,0,0,0,0,4,0,4,"AI504432"
"661",2,0,0,0,0,0,0,0,"AI507597"
"662",1,0,0,0,0,4,0,0,"AI593442"
"663",1,2,0,0,3,1,1,1,"AI597468"
"664",1,0,1,0,3,0,2,1,"AI597479"
"665",1,0,0,0,0,2,2,4,"AI646023"
"666",0,0,1,0,0,7,0,0,"AI836003"
"667",6,1,3,1,1,4,4,4,"AI837181"
"668",2,2,2,0,1,1,2,2,"AI846148"
"669",6,4,0,0,0,3,5,3,"AI848100"
"670",0,0,0,0,2,0,0,0,"AI848285"
"671",6,0,1,0,0,0,4,3,"AI854517"
"672",0,0,0,0,0,2,0,2,"AI854703"
"673",0,0,0,0,0,0,0,0,"AI987944"
"674",0,0,1,1,0,2,1,0,"AK010878"
"675",0,0,0,0,0,0,0,0,"AK129341"
"676",0,2,2,0,0,2,0,7,"AU019823"
"677",0,39,0,0,0,0,0,3,"AU021092"
"678",0,0,0,0,0,0,0,0,"AU022252"
"679",2,3,4,4,1,4,3,8,"AU040320"
"680",0,0,0,0,0,0,0,0,"AU041133"
"681",8,0,0,0,0,0,0,4,"AW011738"
"682",0,0,0,0,0,0,0,0,"AW146020"
"683",1,0,0,0,0,1,1,1,"AW209491"
"684",12,2,3,0,1,1,5,6,"AW549877"
"685",0,0,0,0,0,5,0,4,"AW551984"
"686",3,0,0,0,0,1,1,3,"AW554918"
"687",0,0,0,0,0,3,1,9,"AW555464"
"688",2,1,0,6,0,0,2,3,"Aaas"
"689",19,0,20,2,12,10,2,8,"Aacs"
"690",1,4,2,16,0,1,3,5,"Aagab"
"691",1,3,0,0,0,2,0,0,"Aak1"
"692",4,12,15,10,11,14,5,9,"Aamp"
"693",1,0,0,0,0,0,2,1,"Aard"
"694",6,7,1,9,2,9,5,2,"Aars"
"695",0,0,0,0,0,1,6,0,"Aars2"
"696",4,3,2,2,7,8,0,2,"Aarsd1"
"697",0,0,0,0,0,0,3,4,"Aasdh"
"698",1,0,1,0,1,1,0,3,"Aasdhppt"
"699",0,0,0,0,0,0,0,0,"Aass"
"700",2,0,1,2,0,4,3,4,"Aatf"
"701",1,0,24,0,37,4,2,14,"Aatk"
"702",14,0,6,0,4,20,1,9,"Abat"
"703",8,2,2,2,0,0,0,6,"Abca1"
"704",5,0,35,0,19,3,3,0,"Abca2"
"705",6,2,5,3,1,4,4,7,"Abca3"
"706",2,0,0,0,0,0,3,1,"Abca5"
"707",0,0,0,0,0,0,0,0,"Abca6"
"708",0,2,0,2,0,3,7,3,"Abca7"
"709",1,0,0,0,0,0,0,0,"Abca8b"
"710",0,0,0,3,0,0,1,0,"Abca9"
"711",0,0,12,0,1,4,1,3,"Abcb10"
"712",0,26,0,0,0,0,0,2,"Abcb1a"
"713",0,2,0,0,0,0,0,0,"Abcb1b"
"714",0,0,0,0,0,0,0,0,"Abcb4"
"715",2,1,1,1,0,6,3,3,"Abcb6"
"716",0,0,2,0,0,1,3,4,"Abcb7"
"717",2,4,5,0,1,4,2,1,"Abcb8"
"718",0,0,0,0,0,0,0,0,"Abcb9"
"719",1,0,1,2,0,2,1,1,"Abcc1"
"720",1,0,1,0,0,0,1,3,"Abcc10"
"721",0,0,0,7,0,0,1,0,"Abcc3"
"722",0,5,0,0,0,0,0,0,"Abcc4"
"723",3,0,3,4,6,8,7,6,"Abcc5"
"724",0,1,0,0,0,0,0,0,"Abcc6"
"725",0,0,0,0,0,0,0,1,"Abcc8"
"726",0,0,0,0,0,0,0,3,"Abcc9"
"727",1,0,1,2,1,0,0,1,"Abcd1"
"728",1,0,0,0,0,0,2,0,"Abcd2"
"729",12,3,6,0,3,3,5,8,"Abcd3"
"730",1,0,1,0,2,2,10,1,"Abcd4"
"731",7,8,2,0,0,2,4,3,"Abce1"
"732",2,1,1,0,1,14,3,6,"Abcf1"
"733",6,3,0,2,5,1,2,2,"Abcf2"
"734",1,1,3,0,0,1,9,2,"Abcf3"
"735",0,3,4,1,5,6,1,3,"Abcg1"
"736",0,34,1,1,0,1,6,6,"Abcg2"
"737",2,0,0,0,0,5,1,4,"Abcg4"
"738",5,2,2,2,0,0,2,2,"Abhd1"
"739",1,0,2,0,0,0,4,0,"Abhd10"
"740",11,0,0,2,0,4,1,5,"Abhd11"
"741",7,4,41,75,7,5,39,20,"Abhd12"
"742",8,0,2,0,0,2,0,1,"Abhd13"
"743",6,0,1,0,1,0,1,1,"Abhd14a"
"744",0,1,0,0,1,0,0,0,"Abhd14b"
"745",0,0,0,5,0,0,0,0,"Abhd15"
"746",4,1,4,12,10,11,7,5,"Abhd16a"
"747",6,16,5,0,0,8,32,9,"Abhd2"
"748",12,0,12,0,7,0,11,8,"Abhd3"
"749",25,5,21,4,27,3,13,11,"Abhd4"
"750",0,1,0,1,1,1,2,7,"Abhd5"
"751",6,1,1,3,0,1,0,1,"Abhd6"
"752",9,1,2,1,0,15,8,10,"Abhd8"
"753",21,14,5,0,2,9,8,6,"Abi1"
"754",4,1,1,0,1,5,7,11,"Abi2"
"755",0,0,0,13,0,0,0,0,"Abi3"
"756",1,3,4,4,8,2,4,10,"Abl1"
"757",5,1,2,2,0,0,1,0,"Abl2"
"758",0,24,0,0,0,9,0,11,"Ablim1"
"759",0,0,4,0,1,6,0,1,"Ablim2"
"760",0,0,0,0,0,2,0,2,"Ablim3"
"761",15,0,7,4,0,9,8,7,"Abr"
"762",3,1,0,0,0,5,1,0,"Abt1"
"763",2,0,0,1,3,4,3,2,"Abtb1"
"764",8,0,14,0,2,2,17,4,"Abtb2"
"765",9,1,14,8,6,0,7,1,"Acaa1a"
"766",0,0,0,0,0,2,0,0,"Acaa1b"
"767",1,11,0,4,0,0,1,3,"Acaa2"
"768",5,0,1,0,2,2,0,2,"Acaca"
"769",1,1,2,1,1,2,0,1,"Acad11"
"770",2,2,2,0,1,1,4,0,"Acad8"
"771",2,1,1,0,3,0,6,1,"Acad9"
"772",15,6,0,4,1,1,5,11,"Acadl"
"773",6,5,2,1,1,4,3,4,"Acadm"
"774",3,1,0,2,0,0,1,0,"Acads"
"775",2,4,1,2,1,2,3,11,"Acadsb"
"776",5,1,3,6,2,5,4,1,"Acadvl"
"777",0,0,0,0,0,0,1,0,"Acan"
"778",1,3,4,0,1,2,6,4,"Acap2"
"779",3,2,10,1,2,7,15,2,"Acap3"
"780",5,2,3,0,1,6,3,9,"Acat1"
"781",13,0,25,4,10,24,3,20,"Acat2"
"782",3,0,1,0,2,1,4,0,"Acat3"
"783",1,1,6,2,0,4,4,0,"Acbd3"
"784",0,1,0,0,0,0,3,0,"Acbd4"
"785",1,4,4,0,1,5,3,6,"Acbd5"
"786",5,1,1,2,2,5,7,1,"Acbd6"
"787",0,0,1,0,0,5,5,5,"Accn1"
"788",0,0,2,0,0,7,5,1,"Accn2"
"789",0,0,2,0,0,3,5,0,"Accn4"
"790",0,0,0,1,0,0,0,1,"Accs"
"791",1,1,5,3,0,4,5,6,"Acd"
"792",0,2,0,0,0,1,0,0,"Ace"
"793",0,1,0,0,0,0,0,0,"Ace2"
"794",0,7,0,0,0,0,0,0,"Acer2"
"795",0,0,0,0,0,0,3,1,"Acer3"
"796",0,0,2,0,0,73,2,7,"Ache"
"797",7,0,4,3,2,8,16,14,"Acin1"
"798",12,2,21,8,10,2,4,20,"Acly"
"799",4,1,0,0,0,4,0,0,"Acn9"
"800",8,8,7,4,1,2,1,3,"Aco1"
"801",5,5,10,4,13,13,11,19,"Aco2"
"802",23,3,7,0,2,2,5,4,"Acot1"
"803",2,3,0,2,0,0,0,0,"Acot10"
"804",1,0,0,0,0,0,1,0,"Acot11"
"805",1,1,5,1,2,3,1,5,"Acot13"
"806",1,2,3,0,0,0,2,0,"Acot2"
"807",6,0,0,0,0,0,0,0,"Acot5"
"808",2,0,6,0,30,25,4,11,"Acot7"
"809",1,0,3,1,2,5,1,1,"Acot8"
"810",0,0,0,0,0,1,0,4,"Acot9"
"811",8,12,13,3,8,20,34,15,"Acox1"
"812",6,2,1,8,3,1,2,3,"Acox3"
"813",6,2,1,3,3,0,2,1,"Acp2"
"814",0,13,0,6,0,0,0,0,"Acp5"
"815",3,4,1,5,5,0,1,0,"Acp6"
"816",0,0,0,0,0,2,1,1,"Acpl2"
"817",0,0,0,0,0,0,0,0,"Acr"
"818",0,0,0,0,0,2,0,1,"Acrbp"
"819",46,0,0,0,3,1,10,23,"Acsbg1"
"820",3,0,0,0,0,0,0,0,"Acsf2"
"821",1,1,5,0,0,2,0,0,"Acsf3"
"822",0,3,15,2,4,5,1,0,"Acsl1"
"823",8,1,27,0,11,0,10,7,"Acsl3"
"824",1,1,3,0,0,0,3,4,"Acsl4"
"825",0,6,1,2,0,0,4,4,"Acsl5"
"826",12,0,0,0,1,2,13,9,"Acsl6"
"827",30,0,0,1,0,0,7,0,"Acss1"
"828",13,0,9,0,11,0,2,4,"Acss2"
"829",0,9,0,0,0,0,0,0,"Acss3"
"830",0,0,0,0,0,0,0,0,"Acta1"
"831",0,0,0,0,0,0,0,0,"Acta2"
"832",70,97,83,236,57,61,139,141,"Actb"
"833",74,142,95,85,83,91,69,154,"Actg1"
"834",2,10,3,4,2,1,3,6,"Actl6a"
"835",0,0,0,0,0,11,0,8,"Actl6b"
"836",3,21,0,2,0,2,2,2,"Actn1"
"837",0,0,0,0,0,0,0,0,"Actn2"
"838",3,14,2,3,2,6,2,4,"Actn4"
"839",2,5,2,0,2,11,3,5,"Actr10"
"840",18,9,34,13,13,17,11,18,"Actr1a"
"841",8,9,10,7,5,6,6,16,"Actr1b"
"842",7,18,10,10,3,13,9,10,"Actr2"
"843",1,20,1,3,3,8,3,4,"Actr3"
"844",6,0,1,0,0,8,0,7,"Actr3b"
"845",0,0,0,1,0,2,0,1,"Actr5"
"846",1,0,1,0,0,1,1,1,"Actr6"
"847",3,1,5,1,0,1,2,0,"Actr8"
"848",2,3,2,0,0,3,4,2,"Acvr1"
"849",0,0,0,0,0,4,1,0,"Acvr1b"
"850",1,0,2,0,0,1,0,4,"Acvr2a"
"851",3,0,1,0,0,0,1,0,"Acvr2b"
"852",0,17,0,7,0,0,0,3,"Acvrl1"
"853",2,2,0,4,3,0,1,0,"Acy1"
"854",0,1,0,0,2,0,0,0,"Acy3"
"855",1,2,2,0,2,3,1,2,"Acyp1"
"856",2,4,9,0,3,2,2,3,"Acyp2"
"857",2,0,0,0,0,2,0,0,"Adal"
"858",9,24,2,0,0,3,6,5,"Adam10"
"859",2,0,3,0,0,3,0,2,"Adam11"
"860",0,0,0,0,0,0,3,2,"Adam12"
"861",1,14,0,16,5,6,7,10,"Adam15"
"862",1,2,2,2,0,0,3,5,"Adam17"
"863",0,0,0,0,2,0,0,0,"Adam19"
"864",0,0,2,0,1,1,3,11,"Adam22"
"865",0,0,1,0,0,9,6,0,"Adam23"
"866",0,0,0,0,0,0,0,0,"Adam8"
"867",2,1,22,0,7,6,5,5,"Adam9"
"868",13,52,0,16,0,3,6,3,"Adamts1"
"869",2,7,4,0,0,1,4,0,"Adamts10"
"870",0,0,0,0,0,3,0,0,"Adamts15"
"871",0,0,0,0,0,0,0,0,"Adamts16"
"872",0,0,0,0,0,1,0,0,"Adamts17"
"873",0,0,0,0,0,0,0,0,"Adamts2"
"874",0,0,0,0,0,0,0,1,"Adamts20"
"875",1,0,0,0,0,0,0,0,"Adamts3"
"876",0,0,17,0,11,0,0,0,"Adamts4"
"877",0,0,0,0,0,0,0,0,"Adamts5"
"878",0,0,0,0,0,0,0,0,"Adamts6"
"879",0,0,0,0,0,0,0,0,"Adamts8"
"880",0,1,0,0,0,0,0,1,"Adamts9"
"881",0,17,0,0,0,0,0,1,"Adamtsl2"
"882",0,0,0,0,0,0,0,1,"Adamtsl3"
"883",0,0,0,0,0,0,0,0,"Adamtsl4"
"884",0,0,14,3,17,7,2,15,"Adap1"
"885",0,0,0,5,0,0,1,1,"Adap2"
"886",2,1,0,2,0,3,0,2,"Adar"
"887",0,0,0,0,0,0,0,0,"Adarb1"
"888",0,0,0,0,0,1,0,2,"Adarb2"
"889",0,4,0,0,0,1,0,0,"Adat2"
"890",0,0,0,0,0,0,0,0,"Adat3"
"891",0,0,0,0,0,0,2,0,"Adc"
"892",0,0,0,0,0,1,7,2,"Adck1"
"893",1,1,2,0,2,1,1,0,"Adck2"
"894",0,0,4,0,0,1,0,0,"Adck3"
"895",2,1,3,0,3,2,4,2,"Adck4"
"896",2,0,1,1,0,1,2,0,"Adck5"
"897",0,0,0,0,0,17,3,17,"Adcy1"
"898",5,0,0,0,0,3,1,8,"Adcy2"
"899",0,0,4,0,0,1,3,2,"Adcy3"
"900",0,2,0,0,0,0,0,0,"Adcy4"
"901",0,0,6,0,2,4,6,16,"Adcy5"
"902",6,1,3,0,1,2,4,11,"Adcy6"
"903",0,0,0,9,0,0,0,0,"Adcy7"
"904",4,0,0,0,0,1,0,1,"Adcy8"
"905",3,0,0,0,0,3,0,0,"Adcy9"
"906",0,0,0,0,0,3,0,0,"Adcyap1"
"907",59,0,6,0,0,5,32,17,"Adcyap1r1"
"908",12,2,63,2,20,17,8,30,"Add1"
"909",0,0,0,0,0,4,5,18,"Add2"
"910",10,4,4,0,4,11,2,3,"Add3"
"911",0,18,0,0,0,0,0,0,"Adh1"
"912",10,7,5,2,8,9,17,9,"Adh5"
"913",8,0,0,0,0,0,0,0,"Adhfe1"
"914",1,0,9,0,18,5,11,3,"Adi1"
"915",8,28,11,15,13,10,11,13,"Adipor1"
"916",5,0,7,1,1,1,7,11,"Adipor2"
"917",19,1,0,0,1,4,12,4,"Adk"
"918",2,32,0,0,0,0,0,1,"Adm"
"919",17,2,2,1,1,5,8,7,"Adnp"
"920",1,0,0,2,0,1,1,1,"Adnp2"
"921",0,0,5,2,16,0,1,6,"Ado"
"922",2,0,2,0,1,1,20,4,"Adora1"
"923",2,7,0,0,0,0,0,4,"Adora2a"
"924",20,0,0,0,0,0,1,1,"Adora2b"
"925",0,0,0,4,0,0,1,0,"Adora3"
"926",4,1,2,0,2,3,1,5,"Adpgk"
"927",6,10,6,7,4,5,9,8,"Adprh"
"928",1,0,3,4,0,1,5,5,"Adprhl2"
"929",0,0,0,0,0,0,0,0,"Adra1a"
"930",4,0,0,0,1,1,0,0,"Adra1b"
"931",3,0,0,0,0,1,0,0,"Adra2a"
"932",0,0,0,0,0,0,0,0,"Adra2c"
"933",1,0,0,2,0,1,0,1,"Adrb1"
"934",0,1,0,5,0,0,1,0,"Adrb2"
"935",1,11,4,19,5,11,11,18,"Adrbk1"
"936",9,0,0,0,0,4,0,3,"Adrbk2"
"937",0,1,0,1,1,1,1,0,"Adrm1"
"938",2,0,6,0,0,2,1,0,"Adsl"
"939",4,7,2,1,0,2,2,8,"Adss"
"940",0,0,1,0,12,0,0,0,"Adssl1"
"941",0,0,0,0,0,0,0,0,"Aebp1"
"942",8,1,0,2,1,2,2,4,"Aebp2"
"943",0,0,0,0,1,2,2,4,"Aen"
"944",23,15,27,18,26,56,32,28,"Aes"
"945",1,0,0,0,0,0,0,3,"Afap1"
"946",0,18,1,5,1,0,2,2,"Afap1l1"
"947",14,1,5,0,0,0,15,2,"Afap1l2"
"948",7,0,0,2,0,0,0,0,"Aff1"
"949",0,0,0,0,0,1,0,0,"Aff2"
"950",0,0,0,0,0,0,0,3,"Aff3"
"951",5,0,11,0,1,10,1,6,"Aff4"
"952",0,0,2,1,1,0,2,5,"Afg3l1"
"953",3,1,4,0,0,2,6,2,"Afg3l2"
"954",0,2,0,1,0,0,2,4,"Aftph"
"955",0,5,3,0,2,2,1,0,"Aga"
"956",0,1,8,0,0,3,1,9,"Agap1"
"957",0,0,3,3,5,14,15,42,"Agap2"
"958",0,1,3,1,0,9,1,10,"Agap3"
"959",0,0,0,0,0,1,0,0,"Agbl4"
"960",0,0,0,0,0,1,7,1,"Agbl5"
"961",3,8,5,0,0,3,5,6,"Agfg1"
"962",2,0,2,0,0,0,1,2,"Agfg2"
"963",3,1,0,1,0,6,6,2,"Aggf1"
"964",0,0,0,0,0,1,0,0,"Agk"
"965",1,0,1,0,0,3,1,2,"Agl"
"966",0,0,0,3,0,0,0,3,"Agmo"
"967",7,2,7,17,3,15,5,14,"Agpat1"
"968",0,0,0,0,0,0,0,0,"Agpat2"
"969",26,6,9,6,11,13,22,15,"Agpat3"
"970",1,6,26,0,25,2,3,4,"Agpat4"
